Event_Date,Channel,Campaign,Browser_type,Engagement_Phase,Users,Sessions,Costs,Influenced_Conversions,Attributed_Initializer_Conversions,Attributed_Holder_Conversions,Attributed_Closer_Conversions,Attributed_IHC_Conversions,Attributed_IHC_Revenue
10-04-20,Email,Campaign_0020,Browser (mobile),New Customer Engagement,621,788,,40,3.46,3.47,3.61,3.512,
10-04-20,Email,Campaign_0020,Browser (mobile),Return Customer Engagement,95,135,,114,32.92,21.4,27.02,27.114,2324.749
10-04-20,Email,Campaign_0022,Browser,New Customer Engagement,1,2,,0,,,,,
10-04-20,Email,Campaign_0023,Browser,New Customer Engagement,2,2,,0,,,,,
10-04-20,Email,Campaign_0023,Browser,Return Customer Engagement,2,2,,2,1,1,1.2,1.067,106.421
10-04-20,Email,Campaign_0023,Browser (mobile),New Customer Engagement,3,3,,0,,,,,
10-04-20,Email,Campaign_0023,Browser (mobile),Return Customer Engagement,1,1,,1,0,0.2,0.3,0.168,9.222
10-04-20,Email,Campaign_0025,Browser,New Customer Engagement,43,50,,2,0,0.58,1.34,0.64,66.378
10-04-20,Email,Campaign_0025,Browser,Return Customer Engagement,4,7,,4,1.19,1.77,2.21,1.72,182.027
10-04-20,Email,Campaign_0025,Browser (mobile),New Customer Engagement,99,127,,13,0.01,1.54,0.56,0.705,
10-04-20,Email,Campaign_0025,Browser (mobile),Return Customer Engagement,15,19,,17,0.23,4.51,0.61,1.783,152.884
10-04-20,Email,Campaign_0026,Browser,New Customer Engagement,15,23,,2,1.07,0.51,0.71,0.763,63.284
10-04-20,Email,Campaign_0026,Browser,Return Customer Engagement,8,12,,9,3.45,3.8,5.32,4.191,198.673
10-04-20,Email,Campaign_0026,Browser (mobile),New Customer Engagement,34,47,,2,0,0.09,0.6,0.231,
10-04-20,Email,Campaign_0026,Browser (mobile),Return Customer Engagement,14,23,,15,3.7,6.28,6.47,5.484,130.026
10-04-20,Email,Campaign_0035,Browser,New Customer Engagement,4,4,,0,,,,,
10-04-20,Email,Campaign_0035,Browser (mobile),New Customer Engagement,18,20,,1,0.02,0.05,0,0.024,
10-04-20,Email,Campaign_0035,Browser (mobile),Return Customer Engagement,5,6,,6,0.49,0.56,1.73,0.926,7.647
10-04-20,Email,Campaign_0036,Browser,New Customer Engagement,1,1,,0,,,,,
10-04-20,Email,Campaign_0036,Browser (mobile),New Customer Engagement,13,16,,0,,,,,
10-04-20,Email,Campaign_0040,Browser,New Customer Engagement,2,4,,0,,,,,
10-04-20,Email,Campaign_0040,Browser (mobile),New Customer Engagement,7,7,,0,,,,,
10-04-20,Email,Campaign_0040,Browser (mobile),Return Customer Engagement,2,3,,2,0,0.54,0,0.18,6.313
10-04-20,Email,Campaign_0041,Browser,New Customer Engagement,24,28,,27,0.05,2.8,5.55,2.799,71.002
10-04-20,Email,Campaign_0041,Browser,Return Customer Engagement,3,3,,4,0,0.27,0.41,0.226,5.918
10-04-20,Email,Campaign_0041,Browser (mobile),New Customer Engagement,42,53,,16,0,3.32,4.71,2.679,
10-04-20,Email,Campaign_0041,Browser (mobile),Return Customer Engagement,10,12,,17,0,2.08,3.15,1.743,56.236
10-04-20,Email,Campaign_0044,Browser,New Customer Engagement,6,6,,0,,,,,
10-04-20,Email,Campaign_0044,Browser,Return Customer Engagement,5,5,,5,0,0.7,0.37,0.36,8.222
10-04-20,Email,Campaign_0044,Browser (mobile),New Customer Engagement,16,18,,2,0,0.36,0.35,0.238,
10-04-20,Email,Campaign_0044,Browser (mobile),Return Customer Engagement,8,12,,18,0.71,1.09,2.36,1.385,66.388
10-04-20,Email,Campaign_0047,Browser,New Customer Engagement,7,7,,2,0,0,0,0,
10-04-20,Email,Campaign_0047,Browser (mobile),New Customer Engagement,28,30,,0,,,,,
10-04-20,Email,Campaign_0048,Browser,New Customer Engagement,6,6,,1,1,1,1,1,
10-04-20,Email,Campaign_0048,Browser (mobile),New Customer Engagement,10,20,,5,0.24,0.31,2.12,0.889,55.27
10-04-20,Email,Campaign_0048,Browser (mobile),Return Customer Engagement,6,14,,21,0.81,0.48,2.6,1.296,108.935
10-04-20,Email,Campaign_0049,Browser,New Customer Engagement,6,6,,1,0,0.5,0.5,0.334,
10-04-20,Email,Campaign_0049,Browser,Return Customer Engagement,1,1,,1,0,0,0.43,0.143,3.455
10-04-20,Email,Campaign_0049,Browser (mobile),New Customer Engagement,21,25,,8,0.19,0.57,3.1,1.285,
10-04-20,Email,Campaign_0049,Browser (mobile),Return Customer Engagement,2,6,,2,0,0.28,1.17,0.483,3.219
10-04-20,Email,Campaign_0051,Browser,New Customer Engagement,1,2,,0,,,,,
10-04-20,Email,Campaign_0051,Browser,Return Customer Engagement,1,1,,2,0,0.03,0.45,0.161,5.403
10-04-20,Email,Campaign_0051,Browser (mobile),New Customer Engagement,2,2,,0,,,,,
10-04-20,Email,Campaign_0054,Browser (mobile),New Customer Engagement,1,1,,0,,,,,
10-04-20,Email,Campaign_0058,Browser,New Customer Engagement,1,1,,0,,,,,
10-04-20,Email,Campaign_0058,Browser (mobile),New Customer Engagement,1,1,,0,,,,,
10-04-20,Email,Campaign_0060,Browser (mobile),New Customer Engagement,1,2,,0,,,,,
10-04-20,Email,Campaign_0060,Browser (mobile),Return Customer Engagement,2,2,,3,0.16,0.2,0.73,0.364,29.833
10-04-20,Email,Campaign_0061,Browser,New Customer Engagement,23,27,,2,1,0.84,0,0.613,
10-04-20,Email,Campaign_0061,Browser,Return Customer Engagement,22,24,,29,5.53,7.55,11.39,8.156,1036.34
10-04-20,Email,Campaign_0061,Browser (mobile),New Customer Engagement,89,120,,16,4.03,3.26,6.69,4.66,482.498
10-04-20,Email,Campaign_0061,Browser (mobile),Return Customer Engagement,49,69,,87,11.31,16.06,21.31,16.228,1701.385
10-04-20,Email,Campaign_0062,Browser,New Customer Engagement,7,19,,0,,,,,
10-04-20,Email,Campaign_0062,Browser,Return Customer Engagement,1,1,,1,0.97,0.5,0.44,0.635,15.263
10-04-20,Email,Campaign_0062,Browser (mobile),New Customer Engagement,12,15,,0,,,,,
10-04-20,Email,Campaign_0062,Browser (mobile),Return Customer Engagement,9,10,,10,3.86,4.37,4.86,4.365,209.238
10-04-20,Email,Campaign_0065,Browser,New Customer Engagement,2,2,,0,,,,,
10-04-20,Email,Campaign_0065,Browser (mobile),New Customer Engagement,2,4,,2,0.09,0,0,0.03,
10-04-20,Email,Campaign_0065,Browser (mobile),Return Customer Engagement,4,4,,3,0.42,0.26,0,0.227,15.616
10-04-20,Email,Campaign_0068,Browser,Return Customer Engagement,1,2,,1,0,1,0,0.333,7.62
10-04-20,Email,Campaign_0068,Browser (mobile),New Customer Engagement,2,2,,0,,,,,
10-04-20,Email,Campaign_0068,Browser (mobile),Return Customer Engagement,2,2,,2,0,0,1.07,0.358,31.053
10-04-20,Email,Campaign_0072,Browser,New Customer Engagement,1,1,,0,,,,,
10-04-20,Email,Campaign_0072,Browser (mobile),New Customer Engagement,1,1,,0,,,,,
10-04-20,Email,Campaign_0082,Browser (mobile),New Customer Engagement,1,1,,4,0.59,0,0,0.198,8.893
10-04-20,Email,Campaign_0085,Browser (mobile),New Customer Engagement,18,19,,5,0,0.52,0.91,0.477,
10-04-20,Email,Campaign_0085,Browser (mobile),Return Customer Engagement,2,2,,2,0.09,0.32,0,0.135,5.415
10-04-20,Email,Campaign_0086,Browser,New Customer Engagement,1,1,,0,,,,,
10-04-20,Email,Campaign_0086,Browser (mobile),New Customer Engagement,2,2,,0,,,,,
10-04-20,Email,Campaign_0086,Browser (mobile),Return Customer Engagement,2,4,,2,0,0.18,0,0.06,5.421
10-04-20,Email,Campaign_0087,Browser (mobile),New Customer Engagement,1,1,,0,,,,,
10-04-20,Email,Campaign_0096,Browser,New Customer Engagement,1,1,,1,0,0.07,0,0.024,0.877
10-04-20,Email,Campaign_0096,Browser (mobile),New Customer Engagement,5,5,,2,0,0.16,0,0.052,0.558
10-04-20,Email,Campaign_0096,Browser (mobile),Return Customer Engagement,1,1,,7,0,0.34,0,0.113,4.124
10-04-20,Email,Campaign_0097,Browser (mobile),New Customer Engagement,1,1,,0,,,,,
10-04-20,Email,Campaign_0097,Browser (mobile),Return Customer Engagement,2,2,,2,0.93,0.5,0.9,0.776,9.302
10-04-20,Email,Campaign_0107,Browser (mobile),New Customer Engagement,3,3,,0,,,,,
10-04-20,Email,Campaign_0114,Browser (mobile),New Customer Engagement,1,1,,0,,,,,
10-04-20,Email,Campaign_0116,Browser (mobile),New Customer Engagement,2,3,,0,,,,,
10-04-20,Email,Campaign_0119,Browser (mobile),New Customer Engagement,1,1,,0,,,,,
10-04-20,Email,Campaign_0133,Browser (mobile),New Customer Engagement,1,1,,0,,,,,
10-04-20,Email,Campaign_0150,Browser (mobile),New Customer Engagement,1,1,,0,,,,,
10-04-20,Email,Campaign_0160,Browser (mobile),New Customer Engagement,3,3,,1,0,0.06,0,0.019,
10-04-20,Email,Campaign_0166,Browser (mobile),New Customer Engagement,2,5,,0,,,,,
10-04-20,Email,Campaign_0188,Browser (mobile),Return Customer Engagement,1,1,,7,0,0.06,0.35,0.137,4.994
10-04-20,Email,Campaign_0194,Browser,New Customer Engagement,1,1,,0,,,,,
10-04-20,Email,Campaign_0194,Browser (mobile),New Customer Engagement,2,2,,0,,,,,
10-04-20,Email,Campaign_0195,Browser,Return Customer Engagement,1,1,,1,0,0,0,0,0
10-04-20,Email,Campaign_0195,Browser (mobile),New Customer Engagement,1,1,,0,,,,,
10-04-20,Email,Campaign_0197,Browser (mobile),New Customer Engagement,2,3,,1,0.03,0,0,0.012,0.583
10-04-20,Email,Campaign_0197,Browser (mobile),Return Customer Engagement,1,1,,1,0,0,0,0,0
10-04-20,Email,Campaign_0205,Browser (mobile),New Customer Engagement,1,2,,0,,,,,
10-04-20,Email,Campaign_0214,Browser (mobile),Return Customer Engagement,1,1,,1,1,1,1,1,26.45
10-04-20,Email,Campaign_0222,Browser (mobile),New Customer Engagement,1,2,,0,,,,,
10-04-20,Email,Campaign_0228,Browser (mobile),New Customer Engagement,1,1,,0,,,,,
10-04-20,Email,Campaign_0228,Browser (mobile),Return Customer Engagement,1,1,,1,0,0,0,0,0
10-04-20,Email,Campaign_0241,Browser,New Customer Engagement,1,1,,0,,,,,
10-04-20,Email,Campaign_0241,Browser (mobile),New Customer Engagement,2,4,,0,,,,,
10-04-20,Email,Campaign_0247,Browser (mobile),New Customer Engagement,1,1,,0,,,,,
10-04-20,Email,Campaign_0257,Browser (mobile),New Customer Engagement,1,2,,0,,,,,
10-04-20,Email,Campaign_0265,Browser (mobile),New Customer Engagement,1,1,,3,0,0.04,0.12,0.055,3.364
10-04-20,Email,Campaign_0279,Browser (mobile),New Customer Engagement,1,1,,0,,,,,
10-04-20,Email,Campaign_0325,Browser,New Customer Engagement,1,2,,0,,,,,
10-04-20,Email,Campaign_0340,Browser (mobile),New Customer Engagement,1,1,,0,,,,,
10-04-20,Email,Campaign_0364,Browser (mobile),New Customer Engagement,1,1,,0,,,,,
10-04-20,Email,Campaign_0373,Browser (mobile),Return Customer Engagement,1,1,,1,0.76,0,0,0.254,18.788
10-04-20,Email,Campaign_0386,Browser (mobile),New Customer Engagement,2,2,,0,,,,,
10-04-20,Email,Campaign_0401,Browser (mobile),New Customer Engagement,1,1,,0,,,,,
10-04-20,Email,Campaign_0403,Browser,New Customer Engagement,4,4,,1,0,0,0.51,0.17,9.923
10-04-20,Email,Campaign_0403,Browser,Return Customer Engagement,4,4,,5,0.03,0.52,1.57,0.709,64.313
10-04-20,Email,Campaign_0403,Browser (mobile),New Customer Engagement,14,18,,2,0,0.62,0,0.206,
10-04-20,Email,Campaign_0403,Browser (mobile),Return Customer Engagement,10,14,,12,2.11,3.78,3.97,3.288,207.796
10-04-20,Email,Campaign_0443,Browser (mobile),New Customer Engagement,2,3,,15,0,0,0,0,
10-04-20,Email,Campaign_0443,Browser (mobile),Return Customer Engagement,4,9,,31,0,0.44,0,0.146,13.019
10-04-20,Email,Campaign_0449,Browser,Return Customer Engagement,1,1,,1,0,0.14,0,0.047,1.655
10-04-20,Email,Campaign_0449,Browser (mobile),New Customer Engagement,5,5,,2,0,0.04,0,0.013,1.492
10-04-20,Email,Campaign_0449,Browser (mobile),Return Customer Engagement,2,3,,7,0,1.28,0,0.427,27.64
10-04-20,Email,Campaign_0452,Browser,Return Customer Engagement,1,1,,1,0,0.11,0,0.038,6.296
10-04-20,Email,Campaign_0452,Browser (mobile),Return Customer Engagement,1,1,,1,0,0,0,0,0
10-04-20,Email,Campaign_0464,Browser,New Customer Engagement,1,6,,0,,,,,
10-04-20,Email,Campaign_0464,Browser (mobile),New Customer Engagement,3,3,,0,,,,,
10-04-20,Email,Campaign_0493,Browser,New Customer Engagement,1,1,,0,,,,,
10-04-20,Email,Campaign_0493,Browser (mobile),New Customer Engagement,3,4,,0,,,,,
10-04-20,Email,Campaign_0494,Browser,New Customer Engagement,1,1,,0,,,,,
10-04-20,Email,Campaign_0505,Browser (mobile),New Customer Engagement,1,1,,0,,,,,
10-04-20,Email,Campaign_0505,Browser (mobile),Return Customer Engagement,1,5,,1,0,0.13,0,0.044,2.03
10-04-20,Email,Campaign_0520,Browser (mobile),Return Customer Engagement,1,1,,1,0,0.07,0.15,0.075,3.374
10-04-20,Email,Campaign_0522,Browser,Return Customer Engagement,1,1,,1,1,1,1,1,37.81
10-04-20,Email,Campaign_0541,Browser (mobile),New Customer Engagement,1,1,,2,0,0.25,0,0.083,9.161
10-04-20,Email,Campaign_0547,Browser (mobile),New Customer Engagement,3,4,,1,0,0,0,0,0
10-04-20,Email,Campaign_0570,Browser,New Customer Engagement,1,1,,0,,,,,
10-04-20,Email,Campaign_0627,Browser (mobile),New Customer Engagement,1,1,,0,,,,,
10-04-20,Email,Campaign_0786,Browser,New Customer Engagement,1,1,,0,,,,,
10-04-20,Email,Campaign_0786,Browser (mobile),New Customer Engagement,1,1,,0,,,,,
10-04-20,Email,Campaign_0789,Browser,New Customer Engagement,18,19,,0,,,,,
10-04-20,Email,Campaign_0789,Browser (mobile),New Customer Engagement,21,27,,0,,,,,
10-04-20,Email,Campaign_0796,Browser,New Customer Engagement,1,1,,0,,,,,
10-04-20,Email,Campaign_0796,Browser (mobile),New Customer Engagement,1,2,,0,,,,,
10-04-20,Email,Campaign_0802,Browser (mobile),New Customer Engagement,1,1,,0,,,,,
10-04-20,Email,Campaign_0804,Browser (mobile),New Customer Engagement,2,2,,0,,,,,
10-04-20,Email,Campaign_0807,Browser (mobile),New Customer Engagement,1,2,,0,,,,,
10-04-20,Email,Campaign_0821,Browser (mobile),New Customer Engagement,1,1,,0,,,,,
10-04-20,Email,Campaign_0825,Browser (mobile),New Customer Engagement,1,2,,0,,,,,
10-04-20,Email,Campaign_0856,Browser (mobile),New Customer Engagement,1,2,,1,0.64,0.67,0,0.436,18.771
10-04-20,Email,Campaign_0864,Browser,New Customer Engagement,1,1,,0,,,,,
10-04-20,Email,Campaign_0864,Browser,Return Customer Engagement,1,1,,1,0,0.03,0.24,0.089,5.369
10-04-20,Email,Campaign_0864,Browser (mobile),New Customer Engagement,4,8,,1,0,0.14,0.18,0.104,7.315
10-04-20,Email,Campaign_0864,Browser (mobile),Return Customer Engagement,1,1,,1,0.05,0,0,0.017,0.853
10-04-20,Email,Campaign_0869,Browser,New Customer Engagement,1,1,,0,,,,,
10-04-20,Email,Campaign_0869,Browser (mobile),New Customer Engagement,8,8,,0,,,,,
10-04-20,Email,Campaign_0873,Browser,Return Customer Engagement,1,1,,1,0.14,0,0,0.045,2.019
10-04-20,Email,Campaign_0873,Browser (mobile),Return Customer Engagement,1,1,,1,0.08,0,0,0.027,8.2
10-04-20,Email,Campaign_0875,Browser,New Customer Engagement,3,4,,2,0,0.11,0.28,0.132,12.262
10-04-20,Email,Campaign_0875,Browser (mobile),New Customer Engagement,8,8,,3,0,0.81,0.34,0.383,
10-04-20,Email,Campaign_0875,Browser (mobile),Return Customer Engagement,2,3,,2,0.1,0.3,0.5,0.298,25.778
10-04-20,Email,Campaign_0876,Browser,New Customer Engagement,3,4,,0,,,,,
10-04-20,Email,Campaign_0876,Browser (mobile),New Customer Engagement,6,7,,1,0,0,0.32,0.105,
10-04-20,Email,Campaign_0877,Browser,Return Customer Engagement,1,2,,1,0,0.07,0.46,0.178,10.729
10-04-20,Email,Campaign_0891,Browser (mobile),Return Customer Engagement,1,2,,4,0,0,0,0,0
10-04-20,Email,Campaign_0904,Browser (mobile),New Customer Engagement,1,2,,0,,,,,
10-04-20,Email,Campaign_0906,Browser (mobile),New Customer Engagement,2,2,,0,,,,,
10-04-20,Email,Campaign_0915,Browser (mobile),Return Customer Engagement,1,1,,1,0,0.06,0.32,0.125,3.182
10-04-20,Email,Campaign_0917,Browser,New Customer Engagement,1,1,,0,,,,,
10-04-20,Email,Campaign_0926,Browser,New Customer Engagement,1,1,,0,,,,,
10-04-20,Email,Campaign_0930,Browser (mobile),New Customer Engagement,1,1,,0,,,,,
10-04-20,Email,Campaign_0932,Browser (mobile),Return Customer Engagement,1,1,,1,0.08,0.12,0,0.065,4.48
10-04-20,Email,Campaign_0960,Browser (mobile),New Customer Engagement,1,1,,0,,,,,
10-04-20,Email,Campaign_1030,Browser,New Customer Engagement,1,1,,0,,,,,
10-04-20,Google Remarketing,Campaign_0001,Browser,New Customer Engagement,66,68,,2,0,0,0,0,
10-04-20,Google Remarketing,Campaign_0001,Browser,Return Customer Engagement,8,8,,11,0.58,0.86,2.2,1.213,110.932
10-04-20,Google Remarketing,Campaign_0001,Browser (mobile),New Customer Engagement,301,319,,30,2.46,3.87,1.93,2.75,
10-04-20,Google Remarketing,Campaign_0001,Browser (mobile),Return Customer Engagement,21,26,,41,3.72,2.3,0.94,2.319,174.653
10-04-20,Influencers,Campaign_0001,Browser,New Customer Engagement,5,5,,2,0.71,0.28,0.46,0.484,
10-04-20,Influencers,Campaign_0001,Browser (mobile),New Customer Engagement,5,7,,1,0,0.31,0,0.103,
10-04-20,Influencers,Campaign_0001,Browser (mobile),Return Customer Engagement,2,2,,2,0,1.26,0,0.42,20.63
10-04-20,Influencers,Campaign_0028,Browser (mobile),New Customer Engagement,6,6,,0,,,,,
10-04-20,Influencers,Campaign_0159,Browser (mobile),New Customer Engagement,1,3,,0,,,,,
10-04-20,Influencers,Campaign_0338,Browser,New Customer Engagement,5,5,,1,0,0.45,0,0.151,
10-04-20,Influencers,Campaign_0338,Browser (mobile),New Customer Engagement,5,10,,1,0.1,0.13,0.57,0.267,
10-04-20,Influencers,Campaign_0382,Browser,New Customer Engagement,2,2,,0,,,,,
10-04-20,Influencers,Campaign_0382,Browser,Return Customer Engagement,1,1,,1,0,0,1,0.333,12.603
10-04-20,Influencers,Campaign_0382,Browser (mobile),New Customer Engagement,5,7,,2,0,1.34,1,0.779,
10-04-20,Influencers,Campaign_0423,Browser,New Customer Engagement,3,3,,0,,,,,
10-04-20,Influencers,Campaign_0423,Browser (mobile),New Customer Engagement,10,12,,8,0.08,1.39,0.7,0.722,
10-04-20,Influencers,Campaign_0423,Browser (mobile),Return Customer Engagement,2,3,,2,0,0.34,0.36,0.233,30.105
10-04-20,Influencers,Campaign_0447,Browser (mobile),New Customer Engagement,1,1,,0,,,,,
10-04-20,Influencers,Campaign_0487,Browser (mobile),Return Customer Engagement,1,1,,3,0.26,0.82,0,0.359,4.343
10-04-20,Influencers,Campaign_0502,Browser (mobile),New Customer Engagement,3,3,,2,0,0.19,1.15,0.448,
10-04-20,Influencers,Campaign_0502,Browser (mobile),Return Customer Engagement,1,1,,1,0,0.19,0.16,0.115,2.212
10-04-20,Influencers,Campaign_0545,Browser,New Customer Engagement,1,1,,0,,,,,
10-04-20,Influencers,Campaign_0545,Browser (mobile),New Customer Engagement,2,3,,0,,,,,
10-04-20,Influencers,Campaign_0751,Browser (mobile),New Customer Engagement,1,1,,0,,,,,
10-04-20,Influencers,Campaign_0951,Browser (mobile),New Customer Engagement,1,1,,0,,,,,
10-04-20,Referral,Campaign_0001,Browser,New Customer Engagement,331,349,,54,6.91,11.5,9.61,9.336,
10-04-20,Referral,Campaign_0001,Browser,Return Customer Engagement,22,22,,89,3.2,7.33,8.42,6.315,805.06
10-04-20,Referral,Campaign_0001,Browser (mobile),New Customer Engagement,410,448,,40,3.23,5.52,7.38,5.378,
10-04-20,Referral,Campaign_0001,Browser (mobile),Return Customer Engagement,40,45,,71,10.04,6.02,11.8,9.284,345.255
10-04-20,Referral,Campaign_0012,Browser,New Customer Engagement,2,2,,0,,,,,
10-04-20,Referral,Campaign_0012,Browser (mobile),New Customer Engagement,2,2,,0,,,,,
10-04-20,Referral,Campaign_0026,Browser (mobile),New Customer Engagement,1,1,,0,,,,,
10-04-20,Referral,Campaign_0199,Browser (mobile),New Customer Engagement,1,1,,0,,,,,
10-04-20,Referral,Campaign_0229,Browser (mobile),New Customer Engagement,1,1,,0,,,,,
10-04-20,Referral,Campaign_0348,Browser (mobile),New Customer Engagement,1,1,,1,0,0,0,0,0
10-04-20,Referral,Campaign_0546,Browser (mobile),New Customer Engagement,1,1,,0,,,,,
10-04-20,Referral,Campaign_0592,Browser,Return Customer Engagement,1,1,,1,0,0.13,0.33,0.153,6.264
10-04-20,Referral,Campaign_0592,Browser (mobile),Return Customer Engagement,2,3,,2,0,0.57,0.33,0.302,29.695
10-04-20,Referral,Campaign_0636,Browser,New Customer Engagement,4,5,,2,0,0.37,0.44,0.269,18.012
10-04-20,Referral,Campaign_0636,Browser,Return Customer Engagement,1,1,,6,0,0.14,0,0.047,3.168
10-04-20,Referral,Campaign_0636,Browser (mobile),New Customer Engagement,17,28,,10,3.36,0.98,0.58,1.637,35.022
10-04-20,Referral,Campaign_0636,Browser (mobile),Return Customer Engagement,3,5,,3,0,0.46,0.11,0.19,3.556
10-04-20,Referral,Campaign_0649,Browser (mobile),New Customer Engagement,1,5,,0,,,,,
10-04-20,Referral,Campaign_0744,Browser (mobile),New Customer Engagement,1,1,,2,0,0.17,0.43,0.202,5.624
10-04-20,Referral,Campaign_0895,Browser (mobile),New Customer Engagement,1,2,,0,,,,,
10-04-20,Referral,Campaign_0972,Browser (mobile),New Customer Engagement,1,1,,0,,,,,
10-04-20,SEA - Brand,Campaign_0001,Browser,New Customer Engagement,1257,1337,730.61,288,75.02,83.18,88.11,82.105,3863.86
10-04-20,SEA - Brand,Campaign_0001,Browser,Return Customer Engagement,223,245,144.16,290,82,78.13,105.37,88.498,1606.242
10-04-20,SEA - Brand,Campaign_0001,Browser (mobile),New Customer Engagement,3379,3697,2054.06,653,203.32,194.88,188.91,195.705,
10-04-20,SEA - Brand,Campaign_0001,Browser (mobile),Return Customer Engagement,627,746,537.94,857,190.75,208.19,223.58,207.506,14647.835
10-04-20,SEA - Brand,Campaign_0013,Browser,Return Customer Engagement,1,1,0.52,1,0,0.13,1,0.375,2.498
10-04-20,SEA - Brand,Campaign_0013,Browser (mobile),New Customer Engagement,2,2,1.04,1,0,0,0,0,0
10-04-20,SEA - Brand,Campaign_0050,Browser,New Customer Engagement,19,19,9.9,0,,,,,
10-04-20,SEA - Brand,Campaign_0050,Browser (mobile),New Customer Engagement,7,7,3.65,0,,,,,
